 11 6903.250100 1.822E-29 3.430E-03.02120.281 2972.82810.47-.017312          0 2 1          0 0 0 10 10  0       11 10  1      444233603231712211    63.0   69.0
 11 6903.408500 2.172E-29 4.750E-04.08940.412 2129.61850.69-.020120          2 1 0          0 1 0  4  1  3        4  4  0      4442336032287122 8     9.0    9.0
 11 6903.414500 3.466E-24 8.369E-03.06850.350  586.24350.61-.012180          1 2 0          0 0 0  7  1  6        7  0  7      474623603325 322 7    45.0   45.0
 11 6903.448900 1.521E-28 2.951E-03.08050.371 2146.26360.63-.004132          1 3 0          0 1 0  5  4  2        6  1  5      4442236032287122 8    11.0   13.0
 11 6903.461100 4.227E-26 5.577E-04.06670.352  709.60820.61-.000064          0 4 0          0 0 0  7  5  3        7  2  6      4742236033287122 8    15.0   15.0
 11 6903.899700 1.088E-28 2.380E-02.03210.265 2813.52730.44-.022020          2 0 0          0 0 0 12  7  5       12  8  4      4442336032297122 9    25.0   25.0
 11 6904.038700 4.604E-25 7.609E-02.04730.310 1524.84730.47-.005240          1 2 0          0 0 0 10  4  7       11  1 10      444623603328 322 8    63.0   69.0
 11 6904.052600 3.580E-28 7.085E-04.04590.298 2054.34480.51-.015880          0 2 1          0 0 0 11  5  7       10  7  4      444223603331712211    69.0   63.0
 11 6904.171500 1.296E-29 8.398E+00.03990.352 4578.97830.61-.012336          0 4 1          0 2 0  7  6  2        7  6  1      4442336032257122 7    45.0   45.0
 11 6904.345000 8.976E-25 2.752E-01.06040.326 1631.38300.55-.011720          1 0 1          0 0 0  9  4  6        9  6  3      474623603328 322 8    57.0   57.0
 11 6904.408100 2.018E-28 7.183E+00.09820.456 3825.21310.72-.003740          3 0 0          0 0 1  3  0  3        2  0  2      4442336032257122 7    21.0   15.0
 11 6904.530340 4.728E-24 1.739E-02.06490.379  446.69660.63-.004129          1 2 0          0 0 0  7  1  7        6  0  6      576621303324 322 6    15.0   13.0
 11 6904.569657 1.376E-26 2.501E-01.02470.230 2471.25460.51-.020440          0 0 2          0 0 0  9  8  1       10  9  2      354423443329 322 9    57.0   63.0
 11 6904.569892 4.588E-27 2.502E-01.02320.298 2471.25500.51-.022700          0 0 2          0 0 0  9  8  2       10  9  1      3542234433297122 9    19.0   21.0
 11 6904.719600 5.315E-29 7.179E-03.04280.298 2904.42800.51-.006832          1 3 0          0 1 0 10  3  8       10  2  9      4442336032287122 7    63.0   63.0
 11 6904.851500 4.971E-27 1.137E-01.07780.391 2406.14300.67-.015940          1 1 1          0 1 0  5  3  3        5  5  0      4542236033287122 8    33.0   33.0
 11 6904.951100 1.802E-29 1.960E+00.03010.298 4260.46720.51-.015860          2 2 0          0 2 0  9  0  9       10  1 10      4442336032257122 7    57.0   63.0
 11 6904.999700 2.996E-25 9.182E-03.06660.333  882.89030.57-.000592          1 2 0          0 0 0  7  4  4        8  1  7      4742236033287122 8    15.0   17.0
