 21 6891.031281 5.721E-26 2.739e-02.07630.103 1494.30710.69-.007561       1 0 0 31       1 0 0 01                    P 16e     3677642030 5 4 5 7    31.0   33.0
 21 6891.161828 4.802E-25 3.210e-02.06840.083 1276.44760.76-.008635       0 1 1 31       0 1 1 01                    P 39e     4677642030 5 4 5 7    77.0   79.0
 21 6891.373854 7.697E-28 3.783e-04.07020.095 1610.01380.74-.008351       0 2 2 31       0 2 2 01                    Q 26e     4377642030 5 4 5 7    53.0   53.0
 21 6891.847589 8.825E-28 4.084e-04.07050.095 1589.65660.73-.008301       0 2 2 31       0 2 2 01                    Q 25f     4377642030 5 4 5 7    51.0   51.0
 21 6891.887708 5.552E-26 3.254e-02.08550.114 1357.06450.74-.005997       0 2 2 31       0 2 2 01                    P  7f     4677742030 5 4 5 7    13.0   15.0
 21 6891.983860 1.458E-27 1.180e-01.08550.114 2370.82230.74-.005997       0 0 0 41       0 0 0 11                    P  7e     3677742029 5 4 5 7    13.0   15.0
 21 6892.062394 1.590E-30 1.413e-05.06500.068 2394.84810.69-.009566       0 1 1 31       0 1 1 01                    Q 66f     4377642030 5 4 5 7   133.0  133.0
 21 6892.300581 1.010E-27 4.423e-04.07090.096 1570.08200.73-.008249       0 2 2 31       0 2 2 01                    Q 24e     4377542030 5 4 5 7    49.0   49.0
 21 6892.508453 8.718E-26 2.535e-02.07630.103 1391.60780.69-.007561       1 0 0 32       1 0 0 02                    P 16e     4677642029 5 4 5 7    31.0   33.0
 21 6892.515969 5.397E-25 3.210e-02.06850.084 1246.92050.76-.008624       0 1 1 31       0 1 1 01                    P 38f     4677642030 5 4 5 7    75.0   77.0
 21 6892.737652 1.153E-27 4.806e-04.07130.097 1551.28960.73-.008179       0 2 2 31       0 2 2 01                    Q 23f     4377642030 5 4 5 7    47.0   47.0
 21 6892.780018 4.731E-26 3.192e-02.08640.115 1351.58130.75-.005872       0 2 2 31       0 2 2 01                    P  6e     4677742030 5 4 5 7    11.0   13.0
 21 6893.135572 5.630E-26 2.753e-02.07820.105 1470.11880.69-.007225       1 0 0 31       1 0 0 01                    P 14e     3677742030 5 4 5 7    27.0   29.0
 21 6893.154654 1.313E-27 5.237e-04.07180.098 1533.27970.72-.008116       0 2 2 31       0 2 2 01                    Q 22e     4377642030 5 4 5 7    45.0   45.0
 21 6893.219962 3.432E-25 3.079e-02.06610.070 1426.41530.71-.009233       0 0 0 31       0 0 0 01                    P 60e     4677742030 5 4 5 7   119.0  121.0
 21 6893.555122 1.494E-27 5.736e-04.07230.099 1516.05210.71-.008045       0 2 2 31       0 2 2 01                    Q 21f     4377642030 5 4 5 7    43.0   43.0
 21 6893.654172 3.812E-26 3.073e-02.08730.117 1346.88130.76-.005753       0 2 2 31       0 2 2 01                    P  5f     4677742030 5 4 5 7     9.0   11.0
 21 6893.735102 1.094E-27 1.218e-01.08730.117 2360.75680.76-.005753       0 0 0 41       0 0 0 11                    P  5e     3677742029 5 4 5 7     9.0   11.0
 21 6893.936062 1.696E-27 6.305e-04.07280.099 1499.60730.71-.007975       0 2 2 31       0 2 2 01                    Q 20e     4377642030 5 4 5 7    41.0   41.0
 21 6894.089262 6.103E-25 3.216e-02.06860.085 1216.35100.76-.008616       0 1 1 31       0 1 1 01                    P 37e     4677642030 5 4 5 7    73.0   75.0
 21 6894.299985 1.923E-27 6.966e-04.07350.100 1483.94490.70-.007903       0 2 2 31       0 2 2 01                    Q 19f     4377642030 5 4 5 7    39.0   39.0
 21 6894.510170 2.775E-26 2.823e-02.08790.118 1342.96480.77-.005615       0 2 2 31       0 2 2 01                    P  4e     4677742030 5 4 5 7     7.0    9.0
 21 6894.587014 8.584E-26 2.549e-02.07820.105 1367.40260.69-.007225       1 0 0 32       1 0 0 02                    P 14e     4677742029 5 4 5 7    27.0   29.0
 21 6894.611852 2.697E-30 1.505e-05.06540.069 2292.64530.70-.009450       0 1 1 31       0 1 1 01                    Q 64f     4377642030 5 4 5 7   129.0  129.0
 21 6894.644800 2.178E-27 7.736e-04.07420.101 1469.06560.70-.007811       0 2 2 31       0 2 2 01                    Q 18e     4377642030 5 4 5 7    37.0   37.0
 21 6894.972224 2.465E-27 8.644e-04.07500.102 1454.96860.69-.007696       0 2 2 31       0 2 2 01                    Q 17f     4377642030 5 4 5 7    35.0   35.0
 21 6895.164970 5.345E-26 2.772e-02.08020.107 1449.05090.70-.006837       1 0 0 31       1 0 0 01                    P 12e     3677742030 5 4 5 7    23.0   25.0
 21 6895.280861 2.789E-27 9.724e-04.07580.103 1441.65470.69-.007560       0 2 2 31       0 2 2 01                    Q 16e     4377642030 5 4 5 7    33.0   33.0
 21 6895.348006 1.566E-26 2.197e-02.08850.119 1339.83150.78-.005460       0 2 2 31       0 2 2 01                    P  3f     4677742030 5 4 5 7     5.0    7.0
 21 6895.412667 6.791E-28 1.316e-01.08850.119 2353.78860.78-.005460       0 0 0 41       0 0 0 11                    P  3e     3677742029 5 4 5 7     5.0    7.0
 21 6895.417175 6.801E-25 3.216e-02.06870.086 1188.28970.76-.008606       0 1 1 31       0 1 1 01                    P 36f     4677642030 5 4 5 7    71.0   73.0
 21 6895.571828 3.154E-27 1.102e-03.07680.104 1429.12370.69-.007399       0 2 2 31       0 2 2 01                    Q 15f     4377642030 5 4 5 7    31.0   31.0
 21 6895.844238 3.569E-27 1.259e-03.07780.105 1417.37550.69-.007222       0 2 2 31       0 2 2 01                    Q 14e     4377642030 5 4 5 7    29.0   29.0
 21 6896.094708 1.429E-30 1.593e-05.06480.068 2444.32370.69-.009616       0 1 1 31       0 1 1 01                    Q 67e     4377642030 5 4 5 7   135.0  135.0
 21 6896.098781 4.043E-27 1.452e-03.07880.106 1406.41030.69-.007048       0 2 2 31       0 2 2 01                    Q 13f     4377742030 5 4 5 7    27.0   27.0
 21 6896.334929 4.587E-27 1.693e-03.07980.107 1396.22810.69-.006867       0 2 2 31       0 2 2 01                    Q 12e     4377742030 5 4 5 7    25.0   25.0
 21 6896.553075 5.219E-27 2.001e-03.08080.108 1386.82910.70-.006684       0 2 2 31       0 2 2 01                    Q 11f     4377742030 5 4 5 7    23.0   23.0
 21 6896.594404 8.155E-26 2.568e-02.08020.107 1346.31960.70-.006837       1 0 0 32       1 0 0 02                    P 12e     4677742029 5 4 5 7    23.0   25.0
 21 6896.752931 5.961E-27 2.400e-03.08180.109 1378.21330.70-.006486       0 2 2 31       0 2 2 01                    Q 10e     4377742030 5 4 5 7    21.0   21.0
 21 6896.926901 5.207E-25 3.085e-02.06640.071 1333.76790.71-.009152       0 0 0 31       0 0 0 01                    P 58e     4677742030 5 4 5 7   115.0  117.0
 21 6896.934699 6.846E-27 2.933e-03.08300.110 1370.38040.71-.006273       0 2 2 31       0 2 2 01                    Q  9f     4377842030 5 4 5 7    19.0   19.0
 21 6896.944194 7.618E-25 3.223e-02.06880.086 1159.37020.76-.008590       0 1 1 31       0 1 1 01                    P 35e     4677642030 5 4 5 7    69.0   71.0
 21 6897.016527 2.308E-28 2.196e-01.09280.125 2349.91700.78-.005012       0 0 0 41       0 0 0 11                    P  1e     3677742029 5 4 5 7     1.0    3.0
 21 6897.083769 4.511E-30 1.606e-05.06570.069 2193.54520.70-.009334       0 1 1 31       0 1 1 01                    Q 62f     4377742030 5 4 5 7   125.0  125.0
 21 6897.098239 7.922E-27 3.666e-03.08410.112 1363.33080.72-.006080       0 2 2 31       0 2 2 01                    Q  8e     4377842030 5 4 5 7    17.0   17.0
 21 6897.119448 4.860E-26 2.797e-02.08230.109 1431.10360.71-.006464       1 0 0 31       1 0 0 01                    P 10e     3677742030 5 4 5 7    19.0   21.0
 21 6897.243644 9.263E-27 4.712e-03.08510.113 1357.06450.73-.005909       0 2 2 31       0 2 2 01                    Q  7f     4377742030 5 4 5 7    15.0   15.0
 21 6897.370853 1.099E-26 6.282e-03.08620.115 1351.58130.75-.005764       0 2 2 31       0 2 2 01                    Q  6e     4377742030 5 4 5 7    13.0   13.0
 21 6897.479902 1.332E-26 8.795e-03.08710.116 1346.88130.76-.005641       0 2 2 31       0 2 2 01                    Q  5f     4377742030 5 4 5 7    11.0   11.0
 21 6897.570771 1.666E-26 1.319e-02.08800.118 1342.96480.77-.005533       0 2 2 31       0 2 2 01                    Q  4e     4377742030 5 4 5 7     9.0    9.0
 21 6897.643470 2.192E-26 2.198e-02.08890.119 1339.83150.77-.005431       0 2 2 31       0 2 2 01                    Q  3f     4377742030 5 4 5 7     7.0    7.0
 21 6897.697992 3.168E-26 4.397e-02.09030.121 1337.48140.78-.005286       0 2 2 31       0 2 2 01                    Q  2e     4377742030 5 4 5 7     5.0    5.0
 21 6897.784420 1.041E-30 3.229e-02.06150.065 4124.49320.67-.010700       0 2 2 31       0 2 2 01                    R 84e     4677542030 5 4 5 7   171.0  169.0
 21 6898.245426 8.415E-25 3.223e-02.06890.087 1132.78030.76-.008566       0 1 1 31       0 1 1 01                    P 34f     4677642030 5 4 5 7    67.0   69.0
 21 6898.373803 2.419E-30 1.681e-05.06520.068 2340.73190.69-.009511       0 1 1 31       0 1 1 01                    Q 65e     4377642030 5 4 5 7   131.0  131.0
 21 6898.425515 1.419E-30 3.242e-02.06170.065 4059.12870.67-.010632       0 2 2 31       0 2 2 01                    R 83f     4677642030 5 4 5 7   169.0  167.0
 21 6898.530596 7.418E-26 2.592e-02.08230.109 1328.35940.71-.006464       1 0 0 32       1 0 0 02                    P 10e     4677742029 5 4 5 7    19.0   21.0
 21 6898.998982 4.178E-26 2.836e-02.08450.112 1416.27720.73-.006127       1 0 0 31       1 0 0 01                    P  8e     3677742030 5 4 5 7    15.0   17.0
 21 6899.284062 4.619E-28 8.797e-02.08930.120 2349.91700.78-.005447       0 0 0 41       0 0 0 11                    R  1e     3677742029 5 4 5 7     5.0    3.0
 21 6899.292534 1.915E-30 3.233e-02.06190.065 3994.33450.67-.010565       0 2 2 31       0 2 2 01                    R 82e     4677642030 5 4 5 7   167.0  165.0
 21 6899.478115 7.440E-30 1.717e-05.06610.070 2097.54980.71-.009253       0 1 1 31       0 1 1 01                    Q 60f     4377742030 5 4 5 7   121.0  121.0
 21 6899.726587 9.334E-25 3.229e-02.06900.088 1105.50660.76-.008538       0 1 1 31       0 1 1 01                    P 33e     4677642030 5 4 5 7    65.0   67.0
 21 6899.908920 2.590E-30 3.245e-02.06200.065 3930.49780.67-.010508       0 2 2 31       0 2 2 01                    R 81f     4677642030 5 4 5 7   165.0  163.0
 21 6899.993456 1.584E-26 1.571e-02.08850.119 1337.48140.78-.005483       0 2 2 31       0 2 2 01                    R  2e     4677742030 5 4 5 7     7.0    5.0
 21 6900.395561 6.381E-26 2.629e-02.08450.112 1313.52210.73-.006127       1 0 0 32       1 0 0 02                    P  8e     4677742029 5 4 5 7    15.0   17.0
 21 6900.560934 7.773E-25 3.091e-02.06670.071 1244.22050.72-.009076       0 0 0 31       0 0 0 01                    P 56e     4677742030 5 4 5 7   111.0  113.0
 21 6900.584379 4.036E-30 1.776e-05.06560.069 2240.23750.70-.009391       0 1 1 31       0 1 1 01                    Q 63e     4377642030 5 4 5 7   127.0  127.0
 21 6900.703547 9.071E-28 9.784e-02.08790.118 2353.78860.77-.005463       0 0 0 41       0 0 0 11                    R  3e     3677742029 5 4 5 7     9.0    7.0
 21 6900.704071 2.819E-26 2.200e-02.08790.118 1339.83150.77-.005463       0 2 2 31       0 2 2 01                    R  3f     4677742030 5 4 5 7     9.0    7.0
 21 6900.728343 3.469E-30 3.236e-02.06220.065 3867.26200.67-.010453       0 2 2 31       0 2 2 01                    R 80e     4677642030 5 4 5 7   163.0  161.0
 21 6900.803546 3.317E-26 2.902e-02.08640.115 1404.57190.75-.005872       1 0 0 31       1 0 0 01                    P  6e     3677742030 5 4 5 7    11.0   13.0
 21 6901.000688 1.022E-24 3.229e-02.06910.089 1080.39310.76-.008511       0 1 1 31       0 1 1 01                    P 32f     4677642030 5 4 5 7    63.0   65.0
 21 6901.319137 4.653E-30 3.247e-02.06240.065 3804.95650.67-.010386       0 2 2 31       0 2 2 01                    R 79f     4677642030 5 4 5 7   161.0  159.0
 21 6901.396501 3.887E-26 2.521e-02.08720.117 1342.96480.76-.005495       0 2 2 31       0 2 2 01                    R  4e     4677742030 5 4 5 7    11.0    9.0
 21 6901.794862 1.210E-29 1.840e-05.06630.070 2004.66030.71-.009176       0 1 1 31       0 1 1 01                    Q 58f     4377742030 5 4 5 7   117.0  117.0
 21 6902.049238 1.316E-27 1.017e-01.08640.115 2360.75680.75-.005580       0 0 0 41       0 0 0 11                    R  5e     3677742029 5 4 5 7    13.0   11.0
 21 6902.070737 4.843E-26 2.709e-02.08640.115 1346.88130.75-.005580       0 2 2 31       0 2 2 01                    R  5f     4677742030 5 4 5 7    13.0   11.0
 21 6902.091788 6.186E-30 3.239e-02.06260.066 3743.27830.67-.010334       0 2 2 31       0 2 2 01                    R 78e     4677642030 5 4 5 7   159.0  157.0
 21 6902.189271 5.068E-26 2.692e-02.08640.115 1301.80820.75-.005872       1 0 0 32       1 0 0 02                    P  6e     4677742029 5 4 5 7    11.0   13.0
 21 6902.436407 1.122E-24 3.234e-02.06930.090 1054.76070.75-.008482       0 1 1 31       0 1 1 01                    P 31e     4677642030 5 4 5 7    61.0   63.0
 21 6902.533118 2.306E-26 3.042e-02.08790.118 1395.98790.77-.005615       1 0 0 31       1 0 0 01                    P  4e     3677742030 5 4 5 7     7.0    9.0
 21 6902.656159 8.232E-30 3.250e-02.06290.066 3682.50680.67-.010273       0 2 2 31       0 2 2 01                    R 77f     4677642030 5 4 5 7   157.0  155.0
 21 6902.726431 6.643E-30 1.881e-05.06590.069 2142.84180.70-.009289       0 1 1 31       0 1 1 01                    Q 61e     4377742030 5 4 5 7   123.0  123.0
 21 6902.726789 5.705E-26 2.830e-02.08550.114 1351.58130.74-.005710       0 2 2 31       0 2 2 01                    R  6e     4677742030 5 4 5 7    15.0   13.0
 21 6903.321111 1.672E-27 1.038e-01.08440.112 2370.82230.73-.005887       0 0 0 41       0 0 0 11                    R  7e     3677742029 5 4 5 7    17.0   15.0
 21 6903.364629 6.481E-26 2.914e-02.08440.112 1357.06450.73-.005887       0 2 2 31       0 2 2 01                    R  7f     4677742030 5 4 5 7    17.0   15.0
 21 6903.382817 1.086E-29 3.243e-02.06300.066 3622.38570.68-.010209       0 2 2 31       0 2 2 01                    R 76e     4677642030 5 4 5 7   155.0  153.0
 21 6903.682932 1.218E-24 3.237e-02.06940.091 1031.12920.75-.008464       0 1 1 31       0 1 1 01                    P 30f     4677642030 5 4 5 7    59.0   61.0
 21 6903.911696 3.524E-26 2.822e-02.08790.118 1293.21780.77-.005615       1 0 0 32       1 0 0 02                    P  4e     4677742029 5 4 5 7     7.0    9.0
 21 6903.984297 7.172E-26 2.975e-02.08340.111 1363.33080.72-.006086       0 2 2 31       0 2 2 01                    R  8e     4677842030 5 4 5 7    19.0   17.0
 21 6904.032875 1.374E-29 3.117e-02.06320.066 3563.15060.67-.009750       4 5 5 05       0 2 2 01                    R 75f     3377642029 5 4 5 7   153.0  151.0
 21 6904.033982 1.940E-29 1.976e-05.06670.071 1914.87870.72-.009094       0 1 1 31       0 1 1 01                    Q 56f     4377742030 5 4 5 7   113.0  113.0
 21 6904.122027 1.142E-24 3.098e-02.06700.072 1157.77400.72-.008985       0 0 0 31       0 0 0 01                    P 54e     4677742030 5 4 5 7   107.0  109.0
 21 6904.187674 1.184E-26 3.551e-02.08930.120 1390.52530.78-.005332       1 0 0 31       1 0 0 01                    P  2e     3677742030 5 4 5 7     3.0    5.0
 21 6904.519140 1.962E-27 1.051e-01.08230.109 2383.98440.71-.006318       0 0 0 41       0 0 0 11                    R  9e     3677742029 5 4 5 7    21.0   19.0
 21 6904.585722 7.776E-26 3.021e-02.08230.109 1370.38040.71-.006318       0 2 2 31       0 2 2 01                    R  9f     4677742030 5 4 5 7    21.0   19.0
 21 6904.601377 1.877E-29 3.246e-02.06340.066 3504.58620.68-.010078       0 2 2 31       0 2 2 01                    R 74e     4677642030 5 4 5 7   151.0  149.0
 21 6904.799959 1.078E-29 1.997e-05.06620.070 2048.54690.71-.009211       0 1 1 31       0 1 1 01                    Q 59e     4377742030 5 4 5 7   119.0  119.0
 21 6904.916194 1.188E-30 1.153e-01.06400.067 4324.73540.68-.009882       0 0 0 41       0 0 0 11                    R 71e     3677642029 5 4 5 7   145.0  143.0
 21 6904.945711 1.307E-30 2.740e-02.06190.065 4038.54540.67-.010565       1 0 0 31       1 0 0 01                    R 82e     3677642030 5 4 5 7   167.0  165.0
 21 6905.073618 1.324E-24 3.242e-02.06960.092 1007.13350.75-.008450       0 1 1 31       0 1 1 01                    P 29e     4677642030 5 4 5 7    57.0   59.0
 21 6905.110591 2.457E-29 3.254e-02.06360.066 3446.89010.68-.010009       0 2 2 31       0 2 2 01                    R 73f     4677642030 5 4 5 7   149.0  147.0
 21 6905.169004 8.294E-26 3.057e-02.08120.108 1378.21330.70-.006553       0 2 2 31       0 2 2 01                    R 10e     4677742030 5 4 5 7    23.0   21.0
 21 6905.562807 1.810E-26 3.295e-02.08930.120 1287.75110.78-.005332       1 0 0 32       1 0 0 02                    P  2e     4677742029 5 4 5 7     3.0    5.0
 21 6905.643303 2.177E-27 1.061e-01.08020.107 2400.24320.70-.006748       0 0 0 41       0 0 0 11                    R 11e     3677742029 5 4 5 7    25.0   23.0
 21 6905.733992 8.724E-26 3.085e-02.08020.107 1386.82910.70-.006748       0 2 2 31       0 2 2 01                    R 11f     4677742030 5 4 5 7    25.0   23.0
 21 6905.747422 3.193E-29 3.249e-02.06380.067 3389.88210.68-.009943       0 2 2 31       0 2 2 01                    R 72e     4677642030 5 4 5 7   147.0  145.0
 21 6906.017370 1.955E-30 1.150e-01.06440.067 4215.93410.69-.009770       0 0 0 41       0 0 0 11                    R 69e     3677642029 5 4 5 7   141.0  139.0
 21 6906.195451 3.068E-29 2.127e-05.06700.072 1828.20620.72-.009009       0 1 1 31       0 1 1 01                    Q 54f     4377742030 5 4 5 7   109.0  109.0
 21 6906.227994 4.147E-29 3.257e-02.06400.067 3333.72730.68-.009882       0 2 2 31       0 2 2 01                    R 71f     4677642030 5 4 5 7   145.0  143.0
 21 6906.280893 9.068E-26 3.108e-02.07920.106 1396.22810.69-.006912       0 2 2 31       0 2 2 01                    R 12e     4677742030 5 4 5 7    27.0   25.0
 21 6906.292126 1.422E-24 3.242e-02.06980.093  984.98900.74-.008426       0 1 1 31       0 1 1 01                    P 28f     4677642030 5 4 5 7    55.0   57.0
 21 6906.491340 2.358E-30 2.736e-02.06220.065 3911.83350.67-.010453       1 0 0 31       1 0 0 01                    R 80e     3677642030 5 4 5 7   163.0  161.0
 21 6906.528804 5.988E-27 1.777e-02.09280.125 1388.18420.78-.005098       1 0 0 31       1 0 0 01                    R  0e     3677742030 5 4 5 7     3.0    1.0
 21 6906.693576 2.314E-27 1.068e-01.07820.105 2419.59810.69-.007076       0 0 0 41       0 0 0 11                    R 13e     3677742029 5 4 5 7    29.0   27.0
 21 6906.804959 1.727E-29 2.126e-05.06650.071 1957.35410.71-.009135       0 1 1 31       0 1 1 01                    Q 57e     4377742030 5 4 5 7   115.0  115.0
 21 6906.809417 9.325E-26 3.128e-02.07820.105 1406.41030.69-.007076       0 2 2 31       0 2 2 01                    R 13f     4677742030 5 4 5 7    29.0   27.0
 21 6906.820908 5.346E-29 3.252e-02.06420.067 3278.27560.68-.009822       0 2 2 31       0 2 2 01                    R 70e     4677642030 5 4 5 7   143.0  141.0
 21 6907.044132 3.168E-30 1.147e-01.06480.068 4110.19920.69-.009659       0 0 0 41       0 0 0 11                    R 67e     3677642029 5 4 5 7   137.0  135.0
 21 6907.272184 6.887E-29 3.259e-02.06440.067 3223.66380.69-.009770       0 2 2 31       0 2 2 01                    R 69f     4677642030 5 4 5 7   141.0  139.0
 21 6907.319946 9.497E-26 3.143e-02.07720.104 1417.37550.69-.007253       0 2 2 31       0 2 2 01                    R 14e     4677642030 5 4 5 7    31.0   29.0
 21 6907.610142 1.649E-24 3.102e-02.06730.073 1074.43050.73-.008904       0 0 0 31       0 0 0 01                    P 52e     4677742030 5 4 5 7   103.0  105.0
 21 6907.638185 1.530E-24 3.248e-02.07000.094  962.62570.74-.008384       0 1 1 31       0 1 1 01                    P 27e     4677642030 5 4 5 7    53.0   55.0
 21 6907.669935 2.373E-27 1.074e-01.07620.103 2442.04910.69-.007433       0 0 0 41       0 0 0 11                    R 15e     3677642029 5 4 5 7    33.0   31.0
 21 6907.811975 9.589E-26 3.157e-02.07620.103 1429.12370.69-.007433       0 2 2 31       0 2 2 01                    R 15f     4677642030 5 4 5 7    33.0   31.0
 21 6907.821791 8.809E-29 3.254e-02.06460.067 3169.76860.69-.009708       0 2 2 31       0 2 2 01                    R 68e     4677642030 5 4 5 7   139.0  137.0
 21 6907.866801 1.071E-30 2.502e-02.06150.065 4065.52220.67-.010700       1 0 0 32       1 0 0 02                    R 84e     4677542029 5 4 5 7   171.0  169.0
 21 6907.905695 9.161E-27 1.650e-02.09280.125 1285.40820.78-.005098       1 0 0 32       1 0 0 02                    R  0e     4677742029 5 4 5 7     3.0    1.0
 21 6907.961679 4.188E-30 2.733e-02.06260.066 3788.20830.67-.010334       1 0 0 31       1 0 0 01                    R 78e     3677642030 5 4 5 7   159.0  157.0
 21 6907.995721 1.776E-26 2.285e-02.08850.119 1390.52530.78-.005483       1 0 0 31       1 0 0 01                    R  2e     3677742030 5 4 5 7     7.0    5.0
 21 6907.996490 5.053E-30 1.145e-01.06520.068 4007.53220.69-.009541       0 0 0 41       0 0 0 11                    R 65e     3677642029 5 4 5 7   133.0  131.0
 21 6908.243161 1.126E-28 3.261e-02.06480.068 3116.70190.69-.009659       0 2 2 31       0 2 2 01                    R 67f     4677642030 5 4 5 7   137.0  135.0
 21 6908.279241 4.786E-29 2.296e-05.06720.073 1744.64440.73-.008929       0 1 1 31       0 1 1 01                    Q 52f     4377742030 5 4 5 7   105.0  105.0
 21 6908.286147 9.604E-26 3.169e-02.07530.102 1441.65470.69-.007592       0 2 2 31       0 2 2 01                    R 16e     4677642030 5 4 5 7    35.0   33.0
 21 6908.572359 2.361E-27 1.079e-01.07450.101 2467.59570.70-.007734       0 0 0 41       0 0 0 11                    R 17e     3677642029 5 4 5 7    37.0   35.0
 21 6908.741427 2.728E-29 2.269e-05.06680.072 1869.26480.72-.009055       0 1 1 31       0 1 1 01                    Q 55e     4377742030 5 4 5 7   111.0  111.0
 21 6908.741641 9.546E-26 3.179e-02.07450.101 1454.96860.70-.007734       0 2 2 31       0 2 2 01                    R 17f     4677642030 5 4 5 7    37.0   35.0
 21 6908.750037 1.429E-28 3.257e-02.06500.068 3064.36280.69-.009593       0 2 2 31       0 2 2 01                    R 66e     4677642030 5 4 5 7   135.0  133.0
 21 6908.828237 1.628E-24 3.250e-02.07030.095  941.97360.74-.008344       0 1 1 31       0 1 1 01                    P 26f     4677642030 5 4 5 7    51.0   53.0
 21 6908.874460 7.933E-30 1.142e-01.06550.069 3907.93530.70-.009430       0 0 0 41       0 0 0 11                    R 63e     3677642029 5 4 5 7   129.0  127.0
 21 6909.140926 1.811E-28 3.262e-02.06520.068 3012.84300.69-.009541       0 2 2 31       0 2 2 01                    R 65f     4677642030 5 4 5 7   133.0  131.0
 21 6909.179482 9.420E-26 3.188e-02.07370.101 1469.06560.70-.007836       0 2 2 31       0 2 2 01                    R 18e     4677642030 5 4 5 7    39.0   37.0
 21 6909.352333 1.964E-30 2.502e-02.06190.065 3935.82230.67-.010565       1 0 0 32       1 0 0 02                    R 82e     4677642029 5 4 5 7   167.0  165.0
 21 6909.356709 7.322E-30 2.729e-02.06300.066 3667.67140.68-.010209       1 0 0 31       1 0 0 01                    R 76e     3677642030 5 4 5 7   155.0  153.0
 21 6909.378391 2.718E-26 2.123e-02.08850.119 1287.75110.78-.005483       1 0 0 32       1 0 0 02                    R  2e     4677742029 5 4 5 7     7.0    5.0
 21 6909.387545 2.883E-26 2.425e-02.08720.117 1395.98790.76-.005495       1 0 0 31       1 0 0 01                    R  4e     3677742030 5 4 5 7    11.0    9.0
 21 6909.400824 2.284E-27 1.083e-01.07310.100 2496.23730.71-.007929       0 0 0 41       0 0 0 11                    R 19e     3677642029 5 4 5 7    41.0   39.0
 21 6909.598396 9.234E-26 3.196e-02.07310.100 1483.94490.71-.007929       0 2 2 31       0 2 2 01                    R 19f     4677642030 5 4 5 7    41.0   39.0
 21 6909.605608 2.280E-28 3.258e-02.06530.068 2962.06050.70-.009482       0 2 2 31       0 2 2 01                    R 64e     4677642030 5 4 5 7   131.0  129.0
 21 6909.678053 1.309E-29 1.217e-01.06580.069 3811.40970.70-.009322       0 0 0 41       0 0 0 11                    R 61e     3377742030 5 4 5 7   125.0  123.0
 21 6909.965479 2.867E-28 3.263e-02.06550.069 2912.08910.70-.009430       0 2 2 31       0 2 2 01                    R 63f     4677642030 5 4 5 7   129.0  127.0
 21 6909.999938 8.993E-26 3.203e-02.07250.099 1499.60730.71-.008009       0 2 2 31       0 2 2 01                    R 20e     4677642030 5 4 5 7    43.0   41.0
 21 6910.130076 1.733E-24 3.257e-02.07070.096  921.23810.73-.008296       0 1 1 31       0 1 1 01                    P 25e     4677542030 5 4 5 7    49.0   51.0
 21 6910.155307 2.156E-27 1.087e-01.07200.098 2527.97360.72-.008083       0 0 0 41       0 0 0 11                    R 21e     3677642029 5 4 5 7    45.0   43.0
 21 6910.285330 7.364E-29 2.485e-05.06740.074 1664.19460.74-.008868       0 1 1 31       0 1 1 01                    Q 50f     4377642030 5 4 5 7   101.0  101.0
 21 6910.382219 8.704E-26 3.209e-02.07200.098 1516.05210.72-.008083       0 2 2 31       0 2 2 01                    R 21f     4677642030 5 4 5 7    45.0   43.0
 21 6910.388472 3.581E-28 3.260e-02.06570.069 2862.86330.70-.009373       0 2 2 31       0 2 2 01                    R 62e     4677642030 5 4 5 7   127.0  125.0
 21 6910.407285 1.995E-29 1.217e-01.06610.070 3717.95680.71-.009239       0 0 0 41       0 0 0 11                    R 59e     3377742030 5 4 5 7   121.0  119.0
 21 6910.609366 4.251E-29 2.428e-05.06710.073 1784.28060.73-.008969       0 1 1 31       0 1 1 01                    Q 53e     4377742030 5 4 5 7   107.0  107.0
 21 6910.676418 1.260E-29 2.725e-02.06340.066 3550.22460.68-.010078       1 0 0 31       1 0 0 01                    R 74e     3677642030 5 4 5 7   151.0  149.0
 21 6910.704256 3.872E-26 2.491e-02.08550.114 1404.57190.74-.005710       1 0 0 31       1 0 0 01                    R  6e     3677742030 5 4 5 7    15.0   13.0
 21 6910.716823 4.465E-28 3.264e-02.06580.069 2814.44190.70-.009322       0 2 2 31       0 2 2 01                    R 61f     4677742030 5 4 5 7   125.0  123.0
 21 6910.747504 8.375E-26 3.215e-02.07150.097 1533.27970.72-.008141       0 2 2 31       0 2 2 01                    R 22e     4677642030 5 4 5 7    47.0   45.0
 21 6910.764814 3.546E-30 2.502e-02.06220.065 3809.19600.67-.010453       1 0 0 32       1 0 0 02                    R 80e     4677642029 5 4 5 7   163.0  161.0
 21 6910.779667 4.413E-26 2.253e-02.08720.117 1293.21780.76-.005495       1 0 0 32       1 0 0 02                    R  4e     4677742029 5 4 5 7    11.0    9.0
 21 6910.835788 1.988E-27 1.091e-01.07110.097 2562.80420.73-.008206       0 0 0 41       0 0 0 11                    R 23e     3677642029 5 4 5 7    49.0   47.0
 21 6911.025244 2.343E-24 3.108e-02.06750.074  994.19130.74-.008858       0 0 0 31       0 0 0 01                    P 50e     4677642030 5 4 5 7    99.0  101.0
 21 6911.062169 2.791E-29 1.135e-01.06650.071 3627.57890.71-.009153       0 0 0 41       0 0 0 11                    R 57e     3677642029 5 4 5 7   117.0  115.0
