 11 6804.342380 1.347E-23 0.000E+00.05490.255 1411.61130.55-.0137200      2 0 0          0 0 0  7  5  2        8  6  3            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6804.400720 1.124E-21 0.000E+00.09500.473  136.76170.71-.0092200      0 2 1          0 0 0  2  0  2        3  0  3            EEE         EEEE    0.0    0.0, 0.000000, 1.0484, 0.100490
 11 6804.473429 5.661E-25 0.000E+00.08110.315 1360.23500.56-.0150800      0 0 2          0 0 0  8  1  8        9  4  5            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6804.793740 4.236E-24 0.000E+00.08250.425 1255.91150.57-.0150400      1 0 1          0 0 0  7  3  4        8  5  3            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6804.990637 4.861E-29 0.000E+00.02820.250 3877.08810.24-.0186600      2 1 0          0 1 0 12  3 10       13  2 11            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6804.993485 7.355E-30 0.000E+00.05600.235 4525.23970.23-.0095600      2 1 0          0 1 0 13  5  9       14  4 10            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6804.993739 4.874E-29 0.000E+00.02820.250 3877.0886-.21-.0186600      2 1 0          0 1 0 12  3 10       13  2 11            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6805.168066 3.880E-29 0.000E+00.02480.235 3685.40840.36-.0184640      0 2 1          0 0 0 13  9  5       14  9  6            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6805.338724 1.724E-26 0.000E+00.06010.352 2724.16700.61-.0108000      2 1 0          0 1 0  6  4  3        7  5  2            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6805.391159 1.077E-28 0.000E+00.07330.371 4199.39060.62-.0101400      2 0 1          1 0 0  5  2  4        6  2  5            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6805.512339 2.307E-30 0.000E+00.06900.333 4643.99900.35-.0200200      2 0 1          1 0 0  8  1  7        8  3  6            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6805.535923 1.587E-26 0.000E+00.05940.250 2533.79170.24-.0202400      0 0 2          0 0 0 12  3 10       13  4  9            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6805.740667 1.518E-27 0.000E+00.06400.333 2764.69730.56-.0099120      1 3 0          0 1 0  7  5  2        8  4  5            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6805.800964 4.863E-29 0.000E+00.08300.371 4190.26220.65-.0114000      2 0 1          1 0 0  5  1  4        6  1  5            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6805.801238 4.850E-29 0.000E+00.08300.371 4190.26220.62-.0114000      2 0 1          1 0 0  5  1  4        6  1  5            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6805.814594 7.823E-30 0.000E+00.03420.371 4759.85300.19-.0163000      3 0 0          0 0 1  6  6  1        6  6  0            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6806.032097 1.972E-26 0.000E+00.01120.200 3291.14700.41-.0292600      1 0 1          0 0 0 16  1 15       17  1 16            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6806.033467 6.572E-27 0.000E+00.01070.195 3291.14870.41-.0252600      1 0 1          0 0 0 16  2 15       17  2 16            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6806.108516 1.580E-28 0.000E+00.01350.221 3937.57010.36-.0248600      2 1 0          0 1 0 14  1 14       15  0 15            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6806.115128 1.518E-28 0.000E+00.01900.183 3647.45800.41-.0239600      1 0 1          0 0 0 18  0 18       18  2 17            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6806.117192 5.058E-29 0.000E+00.01640.183 3647.45950.41-.0226600      1 0 1          0 0 0 18  1 18       18  1 17            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6806.139400 5.265E-29 0.000E+00.01860.221 3937.58010.36-.0037000     -2-2-2          0 1 0 14 -1 -1       15  1 15            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6806.261260 2.356E-23 0.000E+00.09600.450  134.90160.69-.0082800      0 2 1          0 0 0  2  0  2        2  2  1            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6806.424370 5.244E-24 0.000E+00.06280.327 1477.29720.65-.0181600      2 0 0          0 0 0  8  4  5        9  5  4            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6806.479000 5.567E-25 0.000E+00.09050.450 1743.48630.69-.0050520      0 3 1          0 1 0  2  2  1        2  2  0            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6806.549726 5.939E-27 0.000E+00.06010.352 2724.04130.54-.0091800      2 1 0          0 1 0  6  4  2        7  5  3            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6806.615628 2.864E-29 0.000E+00.03850.250 4252.44730.24-.0203000      1 1 1          0 1 0 12  5  8       13  5  9            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6806.620274 1.446E-29 0.000E+00.07910.412 4126.46340.69-.0086320      0 2 2          0 0 1  4  3  2        4  3  1            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
